incident_url,paragraph_num,description
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/07/security-incident-july-29/,1,"The individual was described as being male, with a medium complexion, approximately 25 to 35 years old and approximately 178 cm (5’10’’). They had a full beard. They were wearing a black baseball hat and black sport jersey. They were carrying a red side bag."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/07/security-incident-july-26-2/,1,"The first individual was described as being female, with a medium complexion, approximately 25 to 30 years old and approximately 166 cm (5’5”). They had medium, dyed red hair. They were wearing a black t-shirt and black sweatpants."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/07/security-incident-july-26-2/,2,"The second individual was described as being male, with medium complexion, approximately 25 to 30 years old and approximately 170 cm (5’7”). They had short, brush cut black hair. They were wearing a white t-shirt, blacksweatpants and sneakers."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/07/security-incident-july-26/,1,"The individual was described as being male, with a light complexion, approximately 30 to 35 years old and approximately 188 cm (6’2’’). They had short, shaven blonde hair. They were wearing a flat cap, blue or white bowling shirt, and black shorts."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/07/security-incident-july-24-2/,1,No descriptions.
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/07/security-incident-july-24/,1,"The individual is described as being male, with a dark complexion, approximately 182 cm (6’0”). They had no hair. They were wearing a black t-shirt."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/07/security-incident-july-22/,1,"The individual is described as being male, with a light complexion, approximately 20 to 25 years old and approximately 182 cm (6’0”). They had short, brown hair. They were wearing a grey t-shirt and shorts."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/07/security-incident-july-19-3/,1,"The individual is described as being female, with a dark complexion, approximately 25 to 30 years old and approximately 175 cm (5’9”). They had medium length, black hair. They were wearing a t-shirt, black tights and running shoes."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/07/security-incident-july-19-2/,1,"The individual was described as being male, with a dark complexion, 31 years old and approximately 183 cm (6’0”). They had short black hair. They were wearing a black long sleeve t-shirt, jeans and boots."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/07/security-incident-july-19/,1,"The individual is described as being male, with a fair complexion, approximately 30 to 40 years old and approximately 173 cm (5’8”). They were wearing a red t-shirt."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/07/security-incident-july-18-2/,1,"The first individual was described as being male, with a dark complexion, approximately 25 to 30 years old and approximately 173 cm (5’8’’). They were wearing a white t-shirt and blue sneakers."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/07/security-incident-july-18-2/,2,"The second individual was described as being male, with dark complexion, approximately 25 to 30 years."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/07/security-incident-july-18-2/,3,"The third individual was described as being male, with dark a dark complexion, approximately 25-30 years old. They were wearing a white t-shirt."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/07/security-incident-july-18-2/,4,"The fourth individual was described as being male, with dark complexion, approximately 25 to 30 years old."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/07/security-incident-july-18/,1,"The individual was described as being female, with a medium complexion, approximately 20 to 25 years old. They were wearing a pink hoodie and black pants and used a wheelchair."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/07/security-incident-july-16-2/,1,"The individual was described as being male, with a dark complexion, is 24  years old and approximately 173 cm (5’8’’). They had short black hair . They were wearing  a black nose ring, a plaid zip-up sweater, black sleeveless shirt and green sweatpants."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/07/security-incident-july-16/,1,"The individual was described as being male, with a light complexion, is 55 years old and approximately 178 cm (5’10”). They had short salt pepper hair. They were wearing a blue golf shirt, beige pants and grey shoes."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/07/security-incident-july-12/,1,No description available.
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/07/security-incident-july-10/,1,"The individual was described as being male, with a dark complexion, approximately 35 to 45 years old and approximately 183 cm (6’). They had short brush cut hair. They were wearing a black and white t-shirt, black shorts and black sneakers."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/07/security-incident-july-9-3/,1,No descriptions are available.
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/07/security-incident-july-9-2/,1,
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/07/security-incident-july-9/,1,No descriptions are available.
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/07/security-incident-july-5/,1,"The individual was described as being male, with a medium complexion, approximately 40 to 50 years old and approximately 168 cm (5’6’’). They had medium-length black hair and a black beard. They were wearing a black baseball hat, black rain jacket, grey hoodie, black sweatpants and black boots. They were carrying a green camouflage bag."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/07/security-incident-july-4-3/,1,"The individual was described as being male, with a dark complexion, approximately 25 to 30 years old and approximately 173 cm (5’8’’). They had medium-length, braided black hair. They were wearing a blue baseball hat, plaid long sleeved shirt, gold watch and beige shorts."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/07/security-incident-july-4-2/,1,"The individual was described as being male with a light complexion. They had short black hair. They were wearing a light blue t-shirt, blue jeans and white running shoes."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/07/security-incident-july-4/,1,"The individual was described as being male, with a dark complexion, approximately 20 to 30 years old and approximately 191 cm (6’3’’). They were wearing black clothing."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/07/security-incident-july-2-3/,1,"The individual was described as being male, with a dark complexion, is 30 years old and approximately 185 cm (6’1’’). They had black hair. They were wearing a grey hoodie, blue sweatpants and green sneakers."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/07/security-incident-july-2-2/,1,
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/07/security-incident-july-2/,1,"The individual was described as being female, with a dark complexion, and approximately 168 cm (5’6’’). They had short black hair. They were wearing a white t-shirt, black shorts and black sneakers."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/06/security-incident-june-27-3/,1,"The individual was described as being male, with a dark complexion and approximately 20 to 25 years. They were wearing a black t-shirt and blue jeans."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/06/security-incident-june-27-2/,1,"The individual was described as being male, with a light complexion and approximately 178 cm (5’10”). They had curly hair."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/06/security-incident-june-27/,1,"The first individual was described as being male, with a medium complexion, approximately 30 to 35 years old and approximately 173 cm (5’8’’). They had short black hair. They were wearing a black t-shirt and blue jeans."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/06/security-incident-june-27/,2,"The second individual was described as being male, with a light complexion, approximately 30 to 35 years old and approximately 188 cm (6’2’’). They were wearing a black baseball hat, white shirt and blue jeans."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/06/security-incident-june-25/,1,"The first individual was described as being male, with a medium complexion, approximately 30 to 35 years old and approximately 173 cm (5’8’’). They had short black hair. They were wearing a black t-shirt and blue jeans."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/06/security-incident-june-25/,2,"The second individual was described as being male, with a light complexion, approximately 30 to 35 years old and approximately 188 cm (6’2’’). They were wearing a black baseball hat, white shirt and blue jeans."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/06/security-incident-june-24-3/,1,"The first individual was described as being female, with a medium complexion, approximately 15 to 18 years old and approximately 173 cm (5’8’’). They had short curly black hair. They were wearing a blue raincoat, white t-shirt and blue jeans."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/06/security-incident-june-24-3/,2,"The second individual was described as being male, with a medium complexion, approximately 15 to 18 years old and approximately 180 cm (5’11’’). They had medium-length black hair. They were wearing a black t-shirt, black jeans and carrying a black side bag."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/06/security-incident-june-24-2/,1,No descriptions available.
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/06/security-incident-june-24/,1,
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/06/security-incident-june-18/,1,
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/06/security-incident-june-17-3/,1,"The individual was described as being male, with a dark complexion. They were wearing blue jeans and white sneakers."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/06/security-incident-june-17-2/,1,"The individual was described as being male, with a light complexion, is 27 years old and approximately 183 cm (6’0’’). They had short brown hair. They were wearing a red baseball hat, grey rain jacket, camouflage hoodie, blue jeans and black sneakers."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/06/security-incident-june-17/,1,"The individual was described as being male, with a light complexion, is 27 years old and approximately 183 cm (6’0’’). They had short brown hair. They were wearing a red baseball hat, grey rain jacket, camouflage hoodie, blue jeans and black sneakers."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/06/security-incident-june-11/,1,"The individual was described as being female, with a medium complexion, approximately 30 to 40 years old and approximately 173 cm (5’8’’). They had long straight black hair. They were wearing a knee length floral dress."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/06/security-incident-june-10-2/,1,"The individual was described as being female, with a dark complexion, approximately 25 to 30 years old and approximately 175 cm (5’9’’). They were wearing a black blazer, red hoodie, black tights and black boots."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/06/security-incident-june-10/,1,"The first individual was described as being male, with a medium complexion, approximately 20 to 25 years old and approximately 175 cm (5’9’’). They were wearing a dark blue hoodie."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/06/security-incident-june-10/,2,"The second individual was described as being male, with a medium complexion, approximately 18 to 24 years old. They were wearing a grey hoodie, black long sleeved t-shirt, grey sweatpants and black running shoes."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/06/security-incident-june-10/,3,"The third individual was described as being male, with a medium complexion and approximately 18 to 24 years old. They had short straight black hair. They were wearing a white baseball hat, red coat, grey and white t-shirt, grey sweatpants and black running shoes."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/06/security-incident-june-10/,4,"The fourth individual was described as being male, with a medium complexion and approximately 18 to 24 years old. They had medium-length curly black hair. They were wearing a black coat, grey t-shirt, black sweatpants and white sneakers."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/06/security-incident-june-10/,5,"The fifth individual was described as being male, with a medium complexion and approximately 18 to 24 years old. They had short straight black hair. They were wearing a black coat, black sweatpants and black running shoes."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/06/security-incident-june-6/,1,"The individual was described as being male, with a light complexion, approximately 25 to 35 years old and approximately 178 cm (5’10’’). They were wearing a black baseball hat, dark green t-shirt, black jacket, light green cargo pants and multi-colored sneakers."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/05/security-incident-may-29-2/,1,"The individual was described as being male, with a light complexion, approximately 20 to 25 years old and approximately 191 cm (6’3’’). They had medium-length light brown hair. They were wearing a grey hoodie, white t-shirt and shorts."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/05/security-incident-may-29/,1,"The individual was described as being female, with a light complexion, is 33 years old and approximately 163 cm (5’4’’). They had short brown hair. They were wearing a green hoodie and blue jeans."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/05/security-incident-may-28/,1,"The individual was described as being male, with a medium complexion, is 26 years old and approximately 170 cm (5’7’’). They had long black hair. They were wearing a white vest, black jeans and black sneakers."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/05/security-incident-may-23/,1,"The individual was described as being male, with a light complexion, is 28 years old and approximately 178 cm (5’10’’). They had medium-length dark brown hair. They were wearing a black jacket, two dark blue jackets, black t-shirt, grey jeans and black boots."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/05/security-incident-may-16/,1,"The individual was described as being male, with a light complexion, approximately 25 to 30 years old and approximately 170 cm (5’7’’). They had medium-length dark brown hair. They were wearing a black toque, red hoodie, blue jeans and white sneakers. They were carrying a red backpack."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/05/security-incident-may-15-3/,1,"The individual was described as being male, with a light complexion, is 25 years old and approximately 183 cm (6’0’’). They had long dirty blonde hair. They were wearing a yellow vest and maroon and white checkered pants."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/05/security-incident-may-15-2/,1,"The individual was described as being male, with a light complexion, approximately 30 to 35 years old and approximately 183 cm (6’0’’). They had long light brown hair. They were wearing a yellow coat and blue sweatpants."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/05/security-incident-may-15/,1,"The individual was described as being male, with a dark complexion, approximately 25 to 30 years old and approximately 178 cm (5’10’’). They had medium-length black hair. They were wearing a blue raincoat and green cargo pants."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/05/security-incident-may-6-2/,1,"The individual was described as being male, with a dark complexion, approximately 20 to 30 years old and approximately 170 cm (5’7’’). They had long black hair. They were wearing a red Raptors baseball hat and a red Raptors t-shirt."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/05/security-incident-may-6/,1,"The first individual was described as being female, with a light complexion and approximately 168 cm (5’6’’). They had long dirty blonde hair. They were wearing a grey hoodie and black sweatpants."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/05/security-incident-may-6/,2,Descriptions of the other individuals were not available.
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/04/security-incident-april-28/,1,"The individual was described as being female, with a dark complexion and approximately 173 cm (5’8’’). They had long black hair. They were wearing a grey t-shirt and black tights."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/04/security-incident-april-23-2/,1,"The individual was described as being male, with a medium complexion, approximately 50 to 60 years old and approximately 147 cm (4’10’’). They had long hair. They were wearing a black toque, grey hoodie and black sweatpants."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/04/security-incident-april-23/,1,"The individual was described as being male, with a light complexion, approximately 25 to 35 years old and approximately 185 cm (6’1’’). They had long orange dyed hair. They were wearing a red long sleeved top and grey sweatpants."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/04/security-incident-april-17/,1,"The individual was described as being male, with a light complexion, approximately 50 to 55 years old and approximately 180 cm (5’11’’). They had short salt pepper wavy hair. They were wearing a grey beret hat, black jacket and blue jeans."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/04/security-incident-april-15-3/,1,"The individual was described as male, with a medium complexion, is 55 years old and approximately 173 cm (5’8”). They had black medium-length straight hair."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/04/security-incident-april-15-2/,1,No description available.
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/04/security-incident-april-15/,1,"The individual was described as being male, with a light complexion and approximately 20 to 25 years old. They had short blonde curly hair. They were wearing a blue jacket and black shorts."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/04/security-incident-april-14/,1,"The individual was described as being male, with a dark complexion, approximately 30 to 35 years old and approximately 173 cm (5’8’’). They had medium-length black straight hair. They were wearing a black jacket, purple t-shirt and black jeans."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/04/security-incident-april-12-3/,1,"The first individual was described as being male, with a light complexion and approximately 20 to 25 years old. They were wearing a camouflage jacket and blue jeans."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/04/security-incident-april-12-3/,2,"The second individual was described as being male, with a medium complexion and approximately 20 to 25 years old. They were wearing a black jacket."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/04/security-incident-april-12-2/,1,"The individual was described as being male, with a dark complexion, approximately 22 to 27 years old and approximately 170 cm (5’7’’). They were wearing a black toque, dark blue jacket and a tan sandals."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/04/security-incident-april-12/,1,"The individual was described as being female, with a light complexion, approximately 30 to 35 years old and approximately 168 cm (5’6’’). They had long dark brown straight hair. They were wearing a dark green jacket, black tights and beige boots."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/04/security-incident-april-2/,1,"The individual was described as being male, with a light complexion and approximately 178 cm (5’10’’) . They had a brown beard. They were wearing a hat and a beige coat."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/04/security-incident-april-1/,1,"The individual was described as being male, with a light complexion, approximately 35 to 40 years old and approximately 168 cm (5’6’’) . They had receding hair. They were wearing a beige trench coat and blue jeans."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/03/security-incident-march-21/,1,"The first individual was described as being male, with a medium complexion, approximately 35 to 45 years old and approximately 183 cm (6’0’’). They had medium-length spiky black hair. They were wearing a silver hoop earring, black jacket, black dress pants and black shoes."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/03/security-incident-march-21/,2,"The second individual was described as being male, with a medium complexion, approximately 35 to 45 years old and approximately 173 cm (5’8’’). They had medium-length receding black hair. They were wearing prescription glasses, grey jacket, blue jeans and black shoes."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/03/security-incident-march-20-2/,1,"The individual was described as being female, with a medium complexion, is 34 years old and approximately 173 cm (5’8’’). They had medium-length black hair. They were wearing a white blanket."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/03/security-incident-march-20/,1,No description available.
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/03/security-incident-march-18-2/,1,"The individual was described as male, with a light complexion, approximately 20 to 30 years old and approximately 180 cm (5’11""). They were wearing a black coat."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/03/security-incident-march-18/,1,"The individual was described as female, with a light complexion, approximately 163 cm (5’4""). They had medium-length black hair. They were wearing a black winter coat and black tights."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/02/security-incident-february-27/,1,"The individual was described as being male, with a dark complexion and approximately 180 cm (5’11’’). They were wearing a brown coat, beige pants and black shoes."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/02/security-incident-february-25/,1,"The individual was described as being female, with a dark complexion, approximately 25 to 30 years old and approximately 165 cm (5’5’’) . They were wearing a black trench coat and carrying a black suitcase with wheels and an extended handle."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/02/security-incident-february-17-2/,1,"The individual was described as being female, with a light complexion, is 26 years old and approximately 163 cm (5’4’’). They had medium-length red wavy hair. They were wearing a light blue hoodie and grey sweatpants."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/02/security-incident-february-17/,1,"The individual was described as being male, with dark complexion, approximately 25 to 35 years old and approximately 175 cm (5’9’’) . They had short black hair. They were wearing a grey jacket."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/02/security-incident-february-17/,2,
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/02/security-incident-february-13/,1,"The individual was described as being male, with light complexion, approximately 25 to 30 years old and approximately 165 cm (5’5’’) . They had short light brown hair. They were wearing a grey scarf, light brown hoodie and a blue jean jacket."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/02/security-incident-february-4-3/,1,No description available.
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/02/security-incident-february-4-2/,1,"The individual was described as being female, with dark complexion, approximately 40 to 50 years old and approximately 173 cm (5’8”). They had medium-length black straight hair.  They were wearing a light blue coat and black pants."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/02/security-incident-february-4/,1,"The individual was described as male, with a light complexion, approximately 20 to 25 years old and approximately 178 cm (5’10”).  They had medium-length dark brown hair. They were wearing a beige toque, black jacket, dark blue coat and a black hoodie."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/01/security-incident-january-30/,1,"The individual was described as male, with a medium complexion and approximately 170 cm (5’7”). They were wearing a grey toque, black jacket, blue t-shirt, black leather gloves and grey sweatpants."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/01/security-incident-january-28/,1,"The first individual was described as male, with a medium complexion, approximately 20 to 25 years old and approximately 168 cm (5’6”). They were wearing black jacket, black sneakers and carrying a purple bag."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/01/security-incident-january-28/,2,"The second individual was described as female, with a medium complexion, approximately 20 to 25 years old and approximately 165 cm (5’5”). They were wearing white jacket and a black toque."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/01/security-incident-january-24/,1,"The individual was described as male, with a medium complexion, approximately 20 to 25 years old and approximately 170 cm (5’7”). They were wearing eyeglasses and a dark blue jacket."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/01/security-incident-january-23-3/,1,"The individual was described as male, with a light complexion and approximately 193 cm (6’4”). They had long brown curly hair. They were wearing a black jacket."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/01/security-incident-january-23-2/,1,"The individual was described as male, with a light complexion, approximately 25 to 30 years old and approximately 183 cm (6’0”). They had long black curly hair. They were wearing a black jacket and beige cargo pants."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/01/security-incident-january-23/,1,"The individual was described as male, with a dark complexion, is 31 years old and approximately 175 cm (5’9”). They had short black hair. They were wearing a black jacket, black hoodie, black jeans and beige boots."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/01/security-incident-january-22-3/,1,"The first individual was described as male, with a light complexion, approximately 20 to 25 years old and approximately 178 cm (5’10”). They had short black hair. They were wearing a black jacket, black hoodie, blue jeans and black sneakers and carrying a black knapsack."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/01/security-incident-january-22-3/,2,"The second individual was described as male, with a medium complexion, approximately 20 to 25 years old and approximately 173 cm (5’8”). They were wearing a black toque, grey jacket, black jeans and grey sneakers and carrying a black/grey knapsack."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/01/security-incident-january-22-3/,3,"The third individual was described as male, with a medium complexion, approximately 20 to 25 years old and approximately 183 cm (6’0”). They had short black hair."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/01/security-incident-january-22-3/,4,"The fourth individual was described as male, with a light complexion, approximately 20 to 25 years old and approximately 173 cm (5’8”). They were wearing a red toque, black jacket, blue zip-up sweater, grey sweatpants and white sneakers and carrying a dark coloured knapsack."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/01/security-incident-january-22-2/,1,"The individual was described as female, with a light complexion, approximately 20 to 25 years old and approximately 165 cm (5’5"")."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/01/security-incident-january-22/,1,No description available.
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/01/security-incident-january-17-2/,1,"The individual was described as being male, with a dark complexion and approximately 188 cm (6’2”). They were wearing a black coat."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/01/security-incident-january-17/,1,"The individual was described as being male, with a medium complexion, approximately 25 to 30 years old and approximately 173 cm (5’8”). They were wearing a dark green coat."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/01/security-incident-january-10/,1,"The individual was described as being female, with a medium complexion, approximately 20 to 25 years old. They had long dark brown hair. They were wearing a black toque, black neck warmer and a black jacket."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2018/12/security-incident-december-18/,1,"The individual was described as being male, with a dark complexion, approximately 20 to 30 years old and approximately 173 cm (5’8”). They were wearing a black baseball hat, black winter jacket, grey hoodie, black jeans and black running shoes. They were carrying a black Adidas backpack."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2018/12/security-incident-december-17/,1,"The individual was described as being male, with a light complexion, approximately 60 to 65 years old and approximately 175 cm (5’9”). They had white hair. They were wearing a black toque and dark clothing."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2018/12/security-incident-december-11-3/,1,"The individual was described as being male, with a medium complexion, approximately 20 to 25 years old and approximately 180 cm (5’11”). They were wearing a black toque, green winter jacket and grey sweatpants."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2018/12/security-incident-december-11-2/,1,"The first individual was described as being male, with a medium complexion, approximately 20 to 25 years old and approximately 183 cm (6’0”). They were wearing a black winter jacket."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2018/12/security-incident-december-11-2/,2,No descriptions available for the other individuals.
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2018/12/security-incident-december-11/,1,"The individual was described as being male, with a light complexion, approximately 20 to 30 years old and approximately 168 cm (5’6”). They had short wavy dark brown hair. They were wearing a black varsity coat and black tights."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2018/12/security-incident-december-4-2/,1,No descriptions available.
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2018/12/security-incident-december-4/,1,"The individual was described as being male, with a dark complexion, approximately 40 to 45 years old and approximately 178 cm (5’10”). They had short black hair. They were wearing a black toque, blue scarf, black winter coat and black jeans."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2018/11/security-incident-november-27-4/,1,"The individual was described as being male, with a dark complexion. They had black hair. They were wearing a baseball hat and a blue coat."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2018/11/security-incident-november-27-3/,1,The individual was described as being male. They were wearing a black hoodie and black and white checkered pants.
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2018/11/security-incident-november-27-2/,1,"The individual was described as being male, with a medium complexion, is 29 years old and approximately 178 cm (5’10”). They had black hair and a black full beard. They were wearing a toque, black vest, black hoodie, black jeans and black sneakers."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2018/11/security-incident-november-27/,1,"The individual was described as being male, with a light complexion, approximately 20 to 25 years old and approximately 183 cm (6’0”). They had long light brown hair. They were wearing an orange winter coat."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2018/11/security-incident-november-22-2/,1,"The first individual was described as being male, with a dark complexion, is 25 years old and approximately 183 cm (6’0”). They had short black hair. They were wearing a blue baseball hat, black winter coat and blue track pants."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2018/11/security-incident-november-22-2/,2,"The second individual was described as being male, with a medium complexion, is 16 years old and approximately 175 cm (5’9”). They had short black hair. They were wearing a plaid brown scarf, grey sweater and black jeans."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2018/11/security-incident-november-22-2/,3,"The third individual was described as being male, with a dark complexion, approximately 20 to 25 years old and approximately 185 cm (6’1”). They were wearing a black winter coat and grey sweatpants."
